axis,strategy,bloc_correlation,bias_std,mean_expertise,panel_size,n_items,seed,n_trios,eie_error,mv_error,mean_abs_pair_corr
ideology,expertise_threshold,0.45,0.3,0.75,3,300,17,1,0.03303895613778533,0.031207970112079614,0.01222962962962963
ideology,expertise_threshold,0.45,0.3,0.75,3,300,18,1,0.011669419504310479,0.031768899466267916,0.004986801294226508
ideology,expertise_threshold,0.45,0.3,0.75,3,300,19,1,0.022382640718757917,0.024267940994197084,0.0048563503491213696
ideology,expertise_threshold,0.45,0.3,0.75,3,300,20,1,0.005185630284555357,0.006984914377095272,0.002014700763702627
ideology,expertise_threshold,0.45,0.3,0.75,3,300,21,1,0.008543952868660313,0.019065343061671146,0.0047005413883702855
ideology,expertise_threshold,0.45,0.3,0.75,3,300,22,1,0.03591061911431849,0.03753868245258517,0.013677828062958518
ideology,expertise_threshold,0.45,0.3,0.75,3,300,23,0,nan,nan,nan
ideology,expertise_threshold,0.45,0.3,0.75,6,300,0,6,0.04111844168362216,0.03877999349447014,0.010547672193877552
ideology,expertise_threshold,0.45,0.3,0.75,6,300,1,6,0.05121063551737163,0.05022558417219164,0.010671612741172861
ideology,expertise_threshold,0.45,0.3,0.75,6,300,2,6,0.0345020620228899,0.035882403773963685,0.004641283012588722
ideology,expertise_threshold,0.45,0.3,0.75,6,300,3,6,0.028132101538868432,0.023525930055673827,0.007567351643330086
ideology,expertise_threshold,0.45,0.3,0.75,6,300,4,6,0.04658415075894635,0.0486212410514478,0.006893249020958426
ideology,expertise_threshold,0.45,0.3,0.75,6,300,5,6,0.016417688213519816,0.024644581495439067,0.0035319587281042977
ideology,expertise_threshold,0.45,0.3,0.75,6,300,6,6,0.028922390439859783,0.03923039008949016,0.0022272494803950963
ideology,expertise_threshold,0.45,0.3,0.75,6,300,7,6,0.0371097174492645,0.03517830133175958,0.00712502466938951
ideology,expertise_threshold,0.45,0.3,0.75,6,300,8,6,0.021047268181034962,0.024313377181398952,0.004738654199177853
ideology,expertise_threshold,0.45,0.3,0.75,6,300,9,6,0.06037336393954388,0.08871948317025173,0.015067705086569775
ideology,expertise_threshold,0.45,0.3,0.75,6,300,10,6,0.0453488737791918,0.05958027126976906,0.009099568052996719
ideology,expertise_threshold,0.45,0.3,0.75,6,300,11,6,0.043762131025414264,0.03839486124137231,0.004271627795838137
ideology,expertise_threshold,0.45,0.3,0.75,6,300,12,6,0.039793093013065974,0.0356229069449033,0.02453697967452338
ideology,expertise_threshold,0.45,0.3,0.75,6,300,13,6,0.017756373422470672,0.017217449954098737,0.002056567222852617
ideology,expertise_threshold,0.45,0.3,0.75,6,300,14,6,0.02570790064086072,0.02772779125552456,0.010030570269560281
ideology,expertise_threshold,0.45,0.3,0.75,6,300,15,6,0.021625460185082535,0.02384679164034979,0.009554994066275605
ideology,expertise_threshold,0.45,0.3,0.75,6,300,16,6,0.0758361171984836,0.08304167058823218,0.026819819537832187
ideology,expertise_threshold,0.45,0.3,0.75,6,300,17,6,0.024435985278754426,0.022254299744261543,0.01222962962962963
ideology,expertise_threshold,0.45,0.3,0.75,6,300,18,6,0.024402717687237323,0.03252823284788287,0.004986801294226508
ideology,expertise_threshold,0.45,0.3,0.75,6,300,19,6,0.030329746965179493,0.03517482754827592,0.0048563503491213696
ideology,expertise_threshold,0.45,0.3,0.75,6,300,20,6,0.01574706350994849,0.01785645567946394,0.002014700763702627
ideology,expertise_threshold,0.45,0.3,0.75,6,300,21,6,0.05798285432409472,0.06064299357846986,0.0047005413883702855
ideology,expertise_threshold,0.45,0.3,0.75,6,300,22,6,0.037051564507091655,0.04076646823700542,0.013677828062958518
ideology,expertise_threshold,0.45,0.3,0.75,6,300,23,6,0.028973198985752378,0.029804915712681884,0.010309413288532106
ideology,expertise_threshold,0.45,0.5,0.65,3,300,0,1,0.05224644089969995,0.08302940115440124,0.016021471088435376
ideology,expertise_threshold,0.45,0.5,0.65,3,300,1,1,0.1174120925657629,0.05630742264780075,0.016197142670450287
ideology,expertise_threshold,0.45,0.5,0.65,3,300,2,1,0.05773000676853309,0.06778780377034083,0.014368377212875134
ideology,expertise_threshold,0.45,0.5,0.65,3,300,3,1,0.05792938429340466,0.07845146527521443,0.013320315246981301
ideology,expertise_threshold,0.45,0.5,0.65,3,300,4,1,0.06280686024662482,0.06230926107831466,0.013795798462571346
ideology,expertise_threshold,0.45,0.5,0.65,3,300,5,1,0.025244189512232673,0.047750046192546455,0.009525062597506198
ideology,expertise_threshold,0.45,0.5,0.65,3,300,6,1,0.04083431768752756,0.05998398861412557,0.02224639283838763
ideology,expertise_threshold,0.45,0.5,0.65,3,300,7,1,0.022195487325128382,0.08213270301215517,0.007787272901079133
ideology,expertise_threshold,0.45,0.5,0.65,3,300,8,1,0.01994051923074584,0.035464348040813054,0.005622650094106261
ideology,expertise_threshold,0.45,0.5,0.65,3,300,9,1,0.10445058500880337,0.21262132814151857,0.022061005274458725
ideology,expertise_threshold,0.45,0.5,0.65,3,300,10,1,0.0578715629173284,0.07728644175064317,0.008222071819592733
ideology,expertise_threshold,0.45,0.5,0.65,3,300,11,1,0.08484052913615353,0.06825893806780339,0.007154706444979004
ideology,expertise_threshold,0.45,0.5,0.65,3,300,12,1,0.04423074037022975,0.09700974736002682,0.01922652508627854
ideology,expertise_threshold,0.45,0.5,0.65,3,300,13,1,0.030168734020042536,0.04472316126168948,0.006927612474255462
ideology,expertise_threshold,0.45,0.5,0.65,3,300,14,1,0.07752476710488042,0.10058513275654628,0.007521198906527595
ideology,expertise_threshold,0.45,0.5,0.65,3,300,15,1,0.05773739328906672,0.07992770172002409,0.012839219464841798
ideology,expertise_threshold,0.45,0.5,0.65,3,300,16,1,0.11551989663179839,0.13018104508989642,0.043699378186060726
ideology,expertise_threshold,0.45,0.5,0.65,3,300,17,1,0.07940332204933573,0.09560375726115443,0.0382962962962963
ideology,expertise_threshold,0.45,0.5,0.65,3,300,18,1,0.049100352259867364,0.10541445940477501,0.008261461453234958
ideology,expertise_threshold,0.45,0.5,0.65,3,300,19,1,0.10725590421167333,0.07972416372120664,0.01585890001904584
ideology,expertise_threshold,0.45,0.5,0.65,3,300,20,1,0.07118035506257377,0.0638217615988172,0.007348607385871161
ideology,expertise_threshold,0.45,0.5,0.65,3,300,21,1,0.033377343340994514,0.07398222417358476,0.004192686346083464
ideology,expertise_threshold,0.45,0.5,0.65,3,300,22,1,0.08408677444513005,0.06003880556395047,0.018396468944987514
ideology,expertise_threshold,0.45,0.5,0.65,3,300,23,0,nan,nan,nan
ideology,expertise_threshold,0.45,0.5,0.65,6,300,0,6,0.08934204204798157,0.09494897293617015,0.016021471088435376
ideology,expertise_threshold,0.45,0.5,0.65,6,300,1,6,0.09303730997684796,0.09372466436932969,0.016197142670450287
ideology,expertise_threshold,0.45,0.5,0.65,6,300,2,6,0.07374012202796597,0.0776294833400034,0.014368377212875134
ideology,expertise_threshold,0.45,0.5,0.65,6,300,3,6,0.05887828002959535,0.06245780779158006,0.013320315246981301
ideology,expertise_threshold,0.45,0.5,0.65,6,300,4,6,0.08031279426091062,0.079381885936986,0.013795798462571346
ideology,expertise_threshold,0.45,0.5,0.65,6,300,5,6,0.04615742671699825,0.04988699926983626,0.009525062597506198
ideology,expertise_threshold,0.45,0.5,0.65,6,300,6,6,0.04567028902303647,0.04932905257229852,0.02224639283838763
ideology,expertise_threshold,0.45,0.5,0.65,6,300,7,6,0.08647978910634252,0.09170640827495469,0.007787272901079133
ideology,expertise_threshold,0.45,0.5,0.65,6,300,8,6,0.06852756596582808,0.05969309917540464,0.005622650094106261
ideology,expertise_threshold,0.45,0.5,0.65,6,300,9,6,0.14053804013200683,0.17758178125627344,0.022061005274458725
ideology,expertise_threshold,0.45,0.5,0.65,6,300,10,6,0.07266070691363662,0.10203415244486719,0.008222071819592733
ideology,expertise_threshold,0.45,0.5,0.65,6,300,11,6,0.08601793176207673,0.08329569177463601,0.007154706444979004
ideology,expertise_threshold,0.45,0.5,0.65,6,300,12,6,0.07488722370173803,0.08550872847351498,0.01922652508627854
ideology,expertise_threshold,0.45,0.5,0.65,6,300,13,6,0.05157052382474513,0.06468699677322788,0.006927612474255462
ideology,expertise_threshold,0.45,0.5,0.65,6,300,14,6,0.06240937600644214,0.07941906560608177,0.007521198906527595
ideology,expertise_threshold,0.45,0.5,0.65,6,300,15,6,0.049238949866815644,0.062203141007743205,0.012839219464841798
ideology,expertise_threshold,0.45,0.5,0.65,6,300,16,6,0.12365899048357083,0.13426309909758502,0.043699378186060726
ideology,expertise_threshold,0.45,0.5,0.65,6,300,17,6,0.1075332872214721,0.07483505439701735,0.0382962962962963
ideology,expertise_threshold,0.45,0.5,0.65,6,300,18,6,0.061055520284641625,0.09335673160213216,0.008261461453234958
ideology,expertise_threshold,0.45,0.5,0.65,6,300,19,6,0.0761080017804504,0.09644561685726476,0.01585890001904584
ideology,expertise_threshold,0.45,0.5,0.65,6,300,20,6,0.06132363786331719,0.0613624006498158,0.007348607385871161
ideology,expertise_threshold,0.45,0.5,0.65,6,300,21,6,0.10908012302264876,0.11920652915692508,0.004192686346083464
ideology,expertise_threshold,0.45,0.5,0.65,6,300,22,6,0.08411851244331907,0.08194559930009639,0.018396468944987514
ideology,expertise_threshold,0.45,0.5,0.65,6,300,23,6,0.056204125448237656,0.08273379919282838,0.023521726210084467
ideology,expertise_threshold,0.45,0.5,0.75,3,300,0,0,nan,nan,nan
ideology,expertise_threshold,0.45,0.5,0.75,3,300,1,1,0.037318606893744,0.02449779519843213,0.010403310924587692
ideology,expertise_threshold,0.45,0.5,0.75,3,300,2,0,nan,nan,nan
ideology,expertise_threshold,0.45,0.5,0.75,3,300,3,1,0.028069787890751947,0.03179189134083893,0.008062445711202982
ideology,expertise_threshold,0.45,0.5,0.75,3,300,4,1,0.03733485947694075,0.040345530983606534,0.005531107621502675
ideology,expertise_threshold,0.45,0.5,0.75,3,300,5,1,0.009672766775903452,0.02701870516363939,0.002372352565975794
ideology,expertise_threshold,0.45,0.5,0.75,3,300,6,0,nan,nan,nan
ideology,expertise_threshold,0.45,0.5,0.75,3,300,7,1,0.026348262220545225,0.03723492013778409,0.005253632551382471
ideology,expertise_threshold,0.45,0.5,0.75,3,300,8,1,0.021096082790723204,0.03149321036515138,0.004983687370836511
ideology,expertise_threshold,0.45,0.5,0.75,3,300,9,0,nan,nan,nan
ideology,expertise_threshold,0.45,0.5,0.75,3,300,10,1,0.011571208542265194,0.015653498732220363,0.002613120580977587
ideology,expertise_threshold,0.45,0.5,0.75,3,300,11,1,0.022919969273305973,0.013394067641064804,0.0036320721238818645
ideology,expertise_threshold,0.45,0.5,0.75,3,300,12,1,0.03987053269352436,0.05382617068392016,0.011258600193966017
ideology,expertise_threshold,0.45,0.5,0.75,3,300,13,1,0.009825996029585596,0.0,0.0025512106076537823
ideology,expertise_threshold,0.45,0.5,0.75,3,300,14,1,0.010646509807654747,0.02936625335194139,0.0042243633095464675
ideology,expertise_threshold,0.45,0.5,0.75,3,300,15,1,0.04449460657818498,0.0584789204001462,0.009832763272556078
ideology,expertise_threshold,0.45,0.5,0.75,3,300,16,1,0.07495353239977318,0.08121853979216245,0.02480704554477672
ideology,expertise_threshold,0.45,0.5,0.75,3,300,17,1,0.04167663615136952,0.042236467236467276,0.013962962962962963
ideology,expertise_threshold,0.45,0.5,0.75,3,300,18,0,nan,nan,nan
ideology,expertise_threshold,0.45,0.5,0.75,3,300,19,1,0.024785773295783832,0.026564146757266482,0.0060713261635016265
ideology,expertise_threshold,0.45,0.5,0.75,3,300,20,1,0.00447301684415837,0.006971919609258526,0.0015453546542181092
ideology,expertise_threshold,0.45,0.5,0.75,3,300,21,1,0.011087383479198243,0.033314980348844135,0.004749964992256126
ideology,expertise_threshold,0.45,0.5,0.75,3,300,22,1,0.03178611806101765,0.028949769158853462,0.010364431470288886
ideology,expertise_threshold,0.45,0.5,0.75,3,300,23,1,0.019459558172917724,0.04617629511383189,0.005480436805908171
ideology,expertise_threshold,0.45,0.5,0.75,6,300,0,6,0.025224970746197433,0.0356767061100509,0.01623325892857143
ideology,expertise_threshold,0.45,0.5,0.75,6,300,1,6,0.046923501000425055,0.043184887366873,0.010403310924587692
ideology,expertise_threshold,0.45,0.5,0.75,6,300,2,6,0.03954445624450794,0.04068708999326077,0.0045909837318684355
ideology,expertise_threshold,0.45,0.5,0.75,6,300,3,6,0.024255430579147547,0.02508535821168431,0.008062445711202982
ideology,expertise_threshold,0.45,0.5,0.75,6,300,4,6,0.04237284903035413,0.04618572666937299,0.005531107621502675
ideology,expertise_threshold,0.45,0.5,0.75,6,300,5,6,0.019982710212715155,0.028336453814753398,0.002372352565975794
ideology,expertise_threshold,0.45,0.5,0.75,6,300,6,6,0.035254941103280694,0.05111793718883969,0.0035919577745972403
ideology,expertise_threshold,0.45,0.5,0.75,6,300,7,6,0.03990599880568999,0.05490662545150199,0.005253632551382471
ideology,expertise_threshold,0.45,0.5,0.75,6,300,8,6,0.022355962084819676,0.027425152513978177,0.004983687370836511
ideology,expertise_threshold,0.45,0.5,0.75,6,300,9,6,0.05674481848662388,0.09799718916946447,0.012343291917866844
ideology,expertise_threshold,0.45,0.5,0.75,6,300,10,6,0.037681450384068525,0.05386342679770848,0.002613120580977587
ideology,expertise_threshold,0.45,0.5,0.75,6,300,11,6,0.04393043222862066,0.042292535004196385,0.0036320721238818645
ideology,expertise_threshold,0.45,0.5,0.75,6,300,12,6,0.03148227921754899,0.03616657034958203,0.011258600193966017
ideology,expertise_threshold,0.45,0.5,0.75,6,300,13,6,0.021241080970647103,0.024203535137719206,0.0025512106076537823
ideology,expertise_threshold,0.45,0.5,0.75,6,300,14,6,0.01664329700576798,0.025040491865233102,0.0042243633095464675
ideology,expertise_threshold,0.45,0.5,0.75,6,300,15,6,0.023585007866693458,0.03673958937190271,0.009832763272556078
ideology,expertise_threshold,0.45,0.5,0.75,6,300,16,6,0.0759869097163143,0.08350841464160404,0.02480704554477672
ideology,expertise_threshold,0.45,0.5,0.75,6,300,17,6,0.035249262301266286,0.031229281656317703,0.013962962962962963
ideology,expertise_threshold,0.45,0.5,0.75,6,300,18,6,0.03578520164134232,0.04380716346336106,0.0035065126044025612
ideology,expertise_threshold,0.45,0.5,0.75,6,300,19,6,0.0425729004832285,0.047981213388926525,0.0060713261635016265
ideology,expertise_threshold,0.45,0.5,0.75,6,300,20,6,0.014053175440347399,0.017187537161747018,0.0015453546542181092
ideology,expertise_threshold,0.45,0.5,0.75,6,300,21,6,0.05271387435733377,0.06472358733442739,0.004749964992256126
ideology,expertise_threshold,0.45,0.5,0.75,6,300,22,6,0.031383158552344935,0.029295854531164307,0.010364431470288886
ideology,expertise_threshold,0.45,0.5,0.75,6,300,23,6,0.024899766174336566,0.03758406333124429,0.005480436805908171
ideology,expertise_threshold,0.6,0.1,0.65,3,300,0,1,0.10316634261568085,0.09900577304092371,0.028247767857142853
ideology,expertise_threshold,0.6,0.1,0.65,3,300,1,1,0.10104962449475656,0.08859992316600596,0.028384632685236947
ideology,expertise_threshold,0.6,0.1,0.65,3,300,2,1,0.07347707155756174,0.07349796106204189,0.026501182092785167
ideology,expertise_threshold,0.6,0.1,0.65,3,300,3,1,0.08112242837493355,0.06502137524142923,0.0191342815167267
ideology,expertise_threshold,0.6,0.1,0.65,3,300,4,1,0.10028439574534458,0.09319386104755964,0.021477042737094516
ideology,expertise_threshold,0.6,0.1,0.65,3,300,5,1,0.05488227360936565,0.046822626103160236,0.018868095865924462
ideology,expertise_threshold,0.6,0.1,0.65,3,300,6,1,0.043810921075430165,0.05783034346335988,0.032318466546276646
ideology,expertise_threshold,0.6,0.1,0.65,3,300,7,1,0.03035289527046514,0.04875450088695007,0.006888138218307502
ideology,expertise_threshold,0.6,0.1,0.65,3,300,8,1,0.050633769396215375,0.03552389518098052,0.0076955943540979255
ideology,expertise_threshold,0.6,0.1,0.65,3,300,9,1,0.16741291744317371,0.16119853201613438,0.038327989592529026
ideology,expertise_threshold,0.6,0.1,0.65,3,300,10,1,0.01564448384163423,0.06809870932931641,0.007467036871603309
ideology,expertise_threshold,0.6,0.1,0.65,3,300,11,1,0.021328826016818275,0.04268362506491415,0.00575263964076357
ideology,expertise_threshold,0.6,0.1,0.65,3,300,12,1,0.0654390267672863,0.08312124456498132,0.02433745941816029
ideology,expertise_threshold,0.6,0.1,0.65,3,300,13,1,0.019241691416028828,0.015599928686040357,0.006865311559456965
ideology,expertise_threshold,0.6,0.1,0.65,3,300,14,1,0.10502115138622342,0.06333668321236977,0.017819070631162465
ideology,expertise_threshold,0.6,0.1,0.65,3,300,15,1,0.08338110523106013,0.06620562676721567,0.021137881442871338
ideology,expertise_threshold,0.6,0.1,0.65,3,300,16,1,0.12989521075568378,0.1431338042188517,0.059747036899544824
ideology,expertise_threshold,0.6,0.1,0.65,3,300,17,1,0.08625090235439081,0.10442478924989264,0.057133333333333335
ideology,expertise_threshold,0.6,0.1,0.65,3,300,18,1,0.07707918777234998,0.05461342170846387,0.016881996950105924
ideology,expertise_threshold,0.6,0.1,0.65,3,300,19,1,0.09440369076293244,0.08444819769767549,0.022064767853475498
ideology,expertise_threshold,0.6,0.1,0.65,3,300,20,1,0.049021882777855644,0.04661538461538463,0.00664206302082267
ideology,expertise_threshold,0.6,0.1,0.65,3,300,21,1,0.08024569309021679,0.05501368423612072,0.007782582283518712
ideology,expertise_threshold,0.6,0.1,0.65,3,300,22,0,nan,nan,nan
ideology,expertise_threshold,0.6,0.1,0.65,3,300,23,1,0.08928754382931076,0.08811220174764231,0.01810414560500589
ideology,expertise_threshold,0.6,0.1,0.65,6,300,0,6,0.13070235740346584,0.09918962117472689,0.028247767857142853
ideology,expertise_threshold,0.6,0.1,0.65,6,300,1,6,0.12355038867726272,0.11671204471596663,0.028384632685236947
ideology,expertise_threshold,0.6,0.1,0.65,6,300,2,6,0.08622517309848592,0.08191690960567614,0.026501182092785167
ideology,expertise_threshold,0.6,0.1,0.65,6,300,3,6,0.05995716471514331,0.05433072111005957,0.0191342815167267
ideology,expertise_threshold,0.6,0.1,0.65,6,300,4,6,0.08872486307293122,0.08218784919234469,0.021477042737094516
ideology,expertise_threshold,0.6,0.1,0.65,6,300,5,6,0.05581132495162499,0.049382376352509895,0.018868095865924462
ideology,expertise_threshold,0.6,0.1,0.65,6,300,6,6,0.0526507817638529,0.05050925176713531,0.032318466546276646
ideology,expertise_threshold,0.6,0.1,0.65,6,300,7,6,0.0950186288196948,0.08010601615771139,0.006888138218307502
ideology,expertise_threshold,0.6,0.1,0.65,6,300,8,6,0.08229068739175342,0.06660922734569474,0.0076955943540979255
ideology,expertise_threshold,0.6,0.1,0.65,6,300,9,6,0.16617799777645792,0.15172843956147214,0.038327989592529026
ideology,expertise_threshold,0.6,0.1,0.65,6,300,10,6,0.06610316128338214,0.08988222340200451,0.007467036871603309
ideology,expertise_threshold,0.6,0.1,0.65,6,300,11,6,0.08860760520445293,0.07950350326820871,0.00575263964076357
ideology,expertise_threshold,0.6,0.1,0.65,6,300,12,6,0.08469640604068411,0.07835235232464952,0.02433745941816029
ideology,expertise_threshold,0.6,0.1,0.65,6,300,13,6,0.07407081615389405,0.052459798801662634,0.006865311559456965
ideology,expertise_threshold,0.6,0.1,0.65,6,300,14,6,0.08558222271744825,0.07022799858800129,0.017819070631162465
ideology,expertise_threshold,0.6,0.1,0.65,6,300,15,6,0.09984987684551067,0.09314943577175143,0.021137881442871338
ideology,expertise_threshold,0.6,0.1,0.65,6,300,16,6,0.12991104840907955,0.13349543702409986,0.059747036899544824
ideology,expertise_threshold,0.6,0.1,0.65,6,300,17,6,0.1157530102133697,0.08176986664172074,0.057133333333333335
ideology,expertise_threshold,0.6,0.1,0.65,6,300,18,6,0.08393802038887553,0.07286121042066432,0.016881996950105924
ideology,expertise_threshold,0.6,0.1,0.65,6,300,19,6,0.09705517705718135,0.0896907659948336,0.022064767853475498
ideology,expertise_threshold,0.6,0.1,0.65,6,300,20,6,0.04619845585615271,0.04716720649203455,0.00664206302082267
ideology,expertise_threshold,0.6,0.1,0.65,6,300,21,6,0.12515306436330154,0.11562969869942806,0.007782582283518712
ideology,expertise_threshold,0.6,0.1,0.65,6,300,22,6,0.11551649676234092,0.11571663319115992,0.06355529007801693
ideology,expertise_threshold,0.6,0.1,0.65,6,300,23,6,0.07427108892529076,0.08263241573473543,0.01810414560500589
ideology,expertise_threshold,0.6,0.1,0.75,3,300,0,1,0.06075598755095964,0.04652029264192742,0.014870721726190477
ideology,expertise_threshold,0.6,0.1,0.75,3,300,1,0,nan,nan,nan
ideology,expertise_threshold,0.6,0.1,0.75,3,300,2,1,0.03394107428895169,0.03122351576787541,0.010631985840850962
ideology,expertise_threshold,0.6,0.1,0.75,3,300,3,1,0.029860084141367132,0.029181505727095252,0.010122122320411686
ideology,expertise_threshold,0.6,0.1,0.75,3,300,4,0,nan,nan,nan
ideology,expertise_threshold,0.6,0.1,0.75,3,300,5,1,0.020615573206412795,0.022489640807953737,0.0052470265333963845
ideology,expertise_threshold,0.6,0.1,0.75,3,300,6,1,0.02660114669743306,0.026628123643218315,0.008805550107370825
ideology,expertise_threshold,0.6,0.1,0.75,3,300,7,1,0.02525076052882756,0.02383977716923737,0.008797848491766486
ideology,expertise_threshold,0.6,0.1,0.75,3,300,8,1,0.007671296619890966,0.002227072290766574,0.0022250681803105527
ideology,expertise_threshold,0.6,0.1,0.75,3,300,9,1,0.09024601752405668,0.10095530678483092,0.019388681176085214
ideology,expertise_threshold,0.6,0.1,0.75,3,300,10,0,nan,nan,nan
ideology,expertise_threshold,0.6,0.1,0.75,3,300,11,1,0.02929710608779995,0.02121950993517613,0.004714853298121156
ideology,expertise_threshold,0.6,0.1,0.75,3,300,12,0,nan,nan,nan
ideology,expertise_threshold,0.6,0.1,0.75,3,300,13,1,0.005048414247354286,0.006617375134625347,0.0019567488166229888
ideology,expertise_threshold,0.6,0.1,0.75,3,300,14,0,nan,nan,nan
ideology,expertise_threshold,0.6,0.1,0.75,3,300,15,1,0.04156700345762043,0.0433897012447227,0.00859537454464272
ideology,expertise_threshold,0.6,0.1,0.75,3,300,16,1,0.09860993118508313,0.10016482880177144,0.029860587126275717
ideology,expertise_threshold,0.6,0.1,0.75,3,300,17,1,0.042881440503589,0.04454921030263499,0.022659259259259257
ideology,expertise_threshold,0.6,0.1,0.75,3,300,18,1,0.055518231751915934,0.03434532911972689,0.008248620394720822
ideology,expertise_threshold,0.6,0.1,0.75,3,300,19,1,0.0467645097804615,0.0374750079030574,0.009333588810856755
ideology,expertise_threshold,0.6,0.1,0.75,3,300,20,0,nan,nan,nan
ideology,expertise_threshold,0.6,0.1,0.75,3,300,21,1,0.01452320516094735,0.01485547328232604,0.0030721210325335307
ideology,expertise_threshold,0.6,0.1,0.75,3,300,22,1,0.0452401609519527,0.04806109443557488,0.010184909538946747
ideology,expertise_threshold,0.6,0.1,0.75,3,300,23,1,0.026098964646910527,0.03605086479036061,0.00471798103736033
ideology,expertise_threshold,0.6,0.1,0.75,6,300,0,6,0.05556291035873606,0.04777716082974712,0.014870721726190477
ideology,expertise_threshold,0.6,0.1,0.75,6,300,1,6,0.06397277758602062,0.06797528774966714,0.0078959809311003
ideology,expertise_threshold,0.6,0.1,0.75,6,300,2,6,0.040738006217702995,0.04085620771156704,0.010631985840850962
ideology,expertise_threshold,0.6,0.1,0.75,6,300,3,6,0.023080954260475805,0.023217696881456026,0.010122122320411686
ideology,expertise_threshold,0.6,0.1,0.75,6,300,4,6,0.04623347043630152,0.04427774493434839,0.004682092729665928
ideology,expertise_threshold,0.6,0.1,0.75,6,300,5,6,0.03686991530646591,0.037797184245494705,0.0052470265333963845
ideology,expertise_threshold,0.6,0.1,0.75,6,300,6,6,0.017237499482942065,0.016364019102068823,0.008805550107370825
ideology,expertise_threshold,0.6,0.1,0.75,6,300,7,6,0.041927189247997904,0.03663676598801316,0.008797848491766486
ideology,expertise_threshold,0.6,0.1,0.75,6,300,8,6,0.025149984305847823,0.02478721671941971,0.0022250681803105527
ideology,expertise_threshold,0.6,0.1,0.75,6,300,9,6,0.09419611160578362,0.08803598554644258,0.019388681176085214
ideology,expertise_threshold,0.6,0.1,0.75,6,300,10,6,0.05326974160010192,0.05704964051664704,0.010035044912507325
ideology,expertise_threshold,0.6,0.1,0.75,6,300,11,6,0.04364599220591985,0.0423762703845612,0.004714853298121156
ideology,expertise_threshold,0.6,0.1,0.75,6,300,12,6,0.04914514013914606,0.04889518285468086,0.0323143804881954
ideology,expertise_threshold,0.6,0.1,0.75,6,300,13,6,0.01973079092095188,0.01981510848865658,0.0019567488166229888
ideology,expertise_threshold,0.6,0.1,0.75,6,300,14,6,0.03932935647449918,0.0422138031927734,0.0031816599272725607
ideology,expertise_threshold,0.6,0.1,0.75,6,300,15,6,0.03185100515793049,0.03572886236666694,0.00859537454464272
ideology,expertise_threshold,0.6,0.1,0.75,6,300,16,6,0.08705263986735706,0.09001379918662539,0.029860587126275717
ideology,expertise_threshold,0.6,0.1,0.75,6,300,17,6,0.04073334871853658,0.03201030459235909,0.022659259259259257
ideology,expertise_threshold,0.6,0.1,0.75,6,300,18,6,0.040000750185382315,0.038106092823886405,0.008248620394720822
ideology,expertise_threshold,0.6,0.1,0.75,6,300,19,6,0.04967932681192664,0.04414948279520801,0.009333588810856755
ideology,expertise_threshold,0.6,0.1,0.75,6,300,20,6,0.019180905470272156,0.022686222518736268,0.0032307214566996306
ideology,expertise_threshold,0.6,0.1,0.75,6,300,21,6,0.05900724429965069,0.05576056432655619,0.0030721210325335307
ideology,expertise_threshold,0.6,0.1,0.75,6,300,22,6,0.049718899766904356,0.05537920378101994,0.010184909538946747
ideology,expertise_threshold,0.6,0.1,0.75,6,300,23,6,0.03401427699207372,0.035818883830031,0.00471798103736033
ideology,expertise_threshold,0.6,0.3,0.65,3,300,0,1,0.12513405244717085,0.12039862914862919,0.03192283163265306
ideology,expertise_threshold,0.6,0.3,0.65,3,300,1,1,0.1241298608093309,0.07994683635520183,0.025760602357845844
ideology,expertise_threshold,0.6,0.3,0.65,3,300,2,1,0.07639012774577486,0.0886665267957113,0.023068350192605298
ideology,expertise_threshold,0.6,0.3,0.65,3,300,3,1,0.07246553816979166,0.0957684820222066,0.019383927609713428
ideology,expertise_threshold,0.6,0.3,0.65,3,300,4,1,0.09583368260797628,0.08439363435638389,0.021209082000307036
ideology,expertise_threshold,0.6,0.3,0.65,3,300,5,1,0.07178644319774333,0.06566522388670423,0.016493206030118734
ideology,expertise_threshold,0.6,0.3,0.65,3,300,6,1,0.05091935510117233,0.062354591737994645,0.0330155102196956
ideology,expertise_threshold,0.6,0.3,0.65,3,300,7,1,0.052949407451568176,0.04677457072811567,0.009274006751599142
ideology,expertise_threshold,0.6,0.3,0.65,3,300,8,1,0.04290789673977735,0.03985708558956973,0.008118409085894682
ideology,expertise_threshold,0.6,0.3,0.65,3,300,9,1,0.14561678343885798,0.19009026217054065,0.0375853600521619
ideology,expertise_threshold,0.6,0.3,0.65,3,300,10,1,0.030929890241548352,0.06389197874181193,0.007914978245923146
ideology,expertise_threshold,0.6,0.3,0.65,3,300,11,1,0.019110218481948084,0.07196025610590531,0.0042339920442222845
ideology,expertise_threshold,0.6,0.3,0.65,3,300,12,1,0.05703189820081361,0.08228164737606627,0.02146468330531742
ideology,expertise_threshold,0.6,0.3,0.65,3,300,13,1,0.04010358120870443,0.0317034722272842,0.010147415293297093
ideology,expertise_threshold,0.6,0.3,0.65,3,300,14,1,0.0699948572839662,0.06054122312925897,0.017604917274743923
ideology,expertise_threshold,0.6,0.3,0.65,3,300,15,1,0.058325463601854345,0.07074980166772629,0.015689512812393138
ideology,expertise_threshold,0.6,0.3,0.65,3,300,16,1,0.1321687639471914,0.14354682899159066,0.05436994605195871
